RowID,plevel,taxa_level,cols_or_rows,n,nodf,ses
1349,'1','Phylum','cols',1177,0.846285579,6.292331417
1350,'1','Phylum','cols',1177,0.847996924,6.135142323
1351,'1','Phylum','cols',1177,0.806150858,5.418390536
1352,'1','Phylum','cols',1177,0.807973668,5.296560715
1353,'1','Phylum','cols',1177,0.856649876,5.533992122
1354,'1','Phylum','cols',1177,0.841467263,6.855767617
1355,'1','Class','cols',49,0.694757449,6.235014928
1356,'1','Class','cols',49,0.725070643,6.927635885
1357,'1','Class','cols',49,0.699569234,7.215487265
1358,'1','Class','cols',49,0.697588876,7.318231361
1359,'1','Class','cols',49,0.710182646,6.375947571
1360,'1','Class','cols',49,0.700065576,5.986304979
1361,'1','Class','cols',49,0.715636514,5.948898469
1362,'1','Class','cols',49,0.625426051,5.42157619
1363,'1','Class','cols',49,0.687829098,6.830653466
1364,'1','Class','cols',49,0.68462446,5.796366923
1365,'1','Class','cols',71,0.7055836,5.59590198
1366,'1','Class','cols',71,0.681752452,5.416150927
1367,'1','Class','cols',71,0.720711568,6.176593092
1368,'1','Class','cols',71,0.696938364,5.341065561
1369,'1','Class','cols',71,0.670966094,5.123290583
1370,'1','Class','cols',71,0.70691081,5.642311464
1371,'1','Class','cols',71,0.694741627,5.218423979
1372,'1','Class','cols',71,0.701173153,5.913857947
1373,'1','Class','cols',71,0.712081951,6.048457835
1374,'1','Class','cols',71,0.68474448,5.126718206
1375,'1','Class','cols',100,0.74009755,6.627633374
1376,'1','Class','cols',100,0.688094754,6.093715267
1377,'1','Class','cols',100,0.691641606,5.379054144
1378,'1','Class','cols',100,0.67659841,5.486992927
1379,'1','Class','cols',100,0.656910057,5.337251238
1380,'1','Class','cols',100,0.706339744,5.438368256
1381,'1','Class','cols',100,0.682342428,5.703184833
1382,'1','Class','cols',100,0.723719943,5.920311549
1383,'1','Class','cols',100,0.721248303,6.207700559
1384,'1','Class','cols',100,0.705824815,5.961848517
1385,'1','Class','cols',143,0.743396877,6.106836454
1386,'1','Class','cols',143,0.699201901,5.890012353
1387,'1','Class','cols',143,0.713819448,5.675963111
1388,'1','Class','cols',143,0.685840429,5.141286812
1389,'1','Class','cols',143,0.709608762,6.325727673
1390,'1','Class','cols',143,0.756348953,6.109772531
1391,'1','Class','cols',143,0.680237657,5.258973683
1392,'1','Class','cols',143,0.704935468,5.50444866
1393,'1','Class','cols',143,0.673540286,5.175391866
1394,'1','Class','cols',143,0.627720731,6.067830147
1395,'1','Class','cols',203,0.675088159,5.395202779
1396,'1','Class','cols',203,0.686274191,5.705393326
1397,'1','Class','cols',203,0.708852425,5.4879938
1398,'1','Class','cols',203,0.724804168,5.326708945
1399,'1','Class','cols',203,0.725174175,6.078682513
1400,'1','Class','cols',203,0.704095034,5.820311453
1401,'1','Class','cols',203,0.687816619,5.482621521
1402,'1','Class','cols',203,0.669534327,5.474985696
1403,'1','Class','cols',203,0.714664728,6.601151312
1404,'1','Class','cols',203,0.686159999,6.171986188
1405,'1','Class','cols',289,0.706116733,5.711242074
1406,'1','Class','cols',289,0.683483641,6.128852673
1407,'1','Class','cols',289,0.694607034,5.937377299
1408,'1','Class','cols',289,0.690393391,5.952887462
1409,'1','Class','cols',289,0.708166458,7.430868999
1410,'1','Class','cols',289,0.718766067,5.783209982
1411,'1','Class','cols',289,0.705468449,6.221330511
1412,'1','Class','cols',289,0.719087792,5.461316567
1413,'1','Class','cols',289,0.720115228,6.062883627
1414,'1','Class','cols',289,0.756212678,6.133912051
1415,'1','Class','cols',410,0.716901023,6.231299356
1416,'1','Class','cols',410,0.735319796,6.27998684
1417,'1','Class','cols',410,0.713342837,6.262785752
1418,'1','Class','cols',410,0.665660604,5.582313744
1419,'1','Class','cols',410,0.714415903,5.471641024
1420,'1','Class','cols',410,0.716985659,6.127244296
1421,'1','Class','cols',410,0.725615269,6.313034979
1422,'1','Class','cols',410,0.700058659,7.063016195
1423,'1','Class','cols',410,0.743272152,6.175505965
1424,'1','Class','cols',410,0.66328078,5.236978233
1425,'1','Class','cols',583,0.696599896,6.27448555
1426,'1','Class','cols',583,0.660713505,5.003669101
1427,'1','Class','cols',583,0.699311079,5.973354915
1428,'1','Class','cols',583,0.705307771,6.058695347
1429,'1','Class','cols',583,0.717439108,7.338477706
1430,'1','Class','cols',583,0.690166233,5.164602953
1431,'1','Class','cols',583,0.735234169,6.322338425
1432,'1','Class','cols',583,0.712066287,6.44482413
1433,'1','Class','cols',583,0.723581466,6.868227965
1434,'1','Class','cols',583,0.717939735,6.528792852
1435,'1','Class','cols',829,0.652743673,4.862910657
1436,'1','Class','cols',829,0.67777697,6.012537388
1437,'1','Class','cols',829,0.681227646,5.681077755
1438,'1','Class','cols',829,0.761113748,6.242302697
1439,'1','Class','cols',829,0.733222422,6.472610818
1440,'1','Class','cols',829,0.651607901,5.772351631
1441,'1','Class','cols',829,0.708130182,7.109102884
1442,'1','Class','cols',829,0.661600732,4.926314183
1443,'1','Class','cols',829,0.695278553,5.531255117
1444,'1','Class','cols',829,0.704246478,6.324994935
1445,'1','Class','cols',1177,0.651535788,5.016224384
1446,'1','Class','cols',1177,0.704292057,5.722089305
1447,'1','Class','cols',1177,0.665000893,4.962696562
1448,'1','Class','cols',1177,0.678729636,5.283929975
1449,'1','Class','cols',1177,0.661036876,5.983744769
1450,'1','Class','cols',1177,0.688409784,5.997243097
1451,'1','Class','cols',1177,0.722399799,7.465070221
1452,'1','Class','cols',1177,0.683317673,5.097645281
1453,'1','Class','cols',1177,0.724217403,6.197545848
1454,'1','Class','cols',1177,0.709240643,5.574654623
1455,'1','Order','cols',49,0.598820308,6.396438565
1456,'1','Order','cols',49,0.616702669,7.417056583
1457,'1','Order','cols',49,0.546290263,7.887716876
1458,'1','Order','cols',49,0.583776281,6.061739789
1459,'1','Order','cols',49,0.555356461,5.771700822
1460,'1','Order','cols',49,0.522906022,5.427039409
1461,'1','Order','cols',49,0.543228584,6.738637239
1462,'1','Order','cols',49,0.555027034,5.913468936
1463,'1','Order','cols',49,0.585662264,7.137410344
1464,'1','Order','cols',49,0.535469534,6.012605082
1465,'1','Order','cols',71,0.5804191,5.607723602
1466,'1','Order','cols',71,0.585507457,6.128879454
1467,'1','Order','cols',71,0.521408795,4.36314433
1468,'1','Order','cols',71,0.563695857,5.622521613
1469,'1','Order','cols',71,0.558468656,4.923583115
1470,'1','Order','cols',71,0.565881056,5.29363999
1471,'1','Order','cols',71,0.505860832,4.134069869
1472,'1','Order','cols',71,0.560614709,5.222748148
1473,'1','Order','cols',71,0.560133115,5.766950975
1474,'1','Order','cols',71,0.638611246,7.246245534
1475,'1','Order','cols',100,0.582462714,5.347750436
1476,'1','Order','cols',100,0.521920289,5.025293593
1477,'1','Order','cols',100,0.513801128,5.268369152
1478,'1','Order','cols',100,0.554131613,5.145219857
1479,'1','Order','cols',100,0.564876702,6.291901117
1480,'1','Order','cols',100,0.638577482,6.57824524
1481,'1','Order','cols',100,0.589036743,5.687555916
1482,'1','Order','cols',100,0.574393364,7.464297502
1483,'1','Order','cols',100,0.541083698,5.439447921
1484,'1','Order','cols',100,0.608867347,6.344416173
1485,'1','Order','cols',143,0.541610002,5.545992458
1486,'1','Order','cols',143,0.576435173,6.011760907
1487,'1','Order','cols',143,0.619789248,5.6206483
1488,'1','Order','cols',143,0.602582572,6.264528478
1489,'1','Order','cols',143,0.509867357,5.078074327
1490,'1','Order','cols',143,0.536976783,4.760380013
1491,'1','Order','cols',143,0.540198287,4.840838728
1492,'1','Order','cols',143,0.561295371,5.67930371
1493,'1','Order','cols',143,0.546045188,5.068252571
1494,'1','Order','cols',143,0.550575924,5.645376131
1495,'1','Order','cols',203,0.5912697,5.914847422
1496,'1','Order','cols',203,0.541788032,5.569233548
1497,'1','Order','cols',203,0.573362824,6.282730724
1498,'1','Order','cols',203,0.54923232,5.578291262
1499,'1','Order','cols',203,0.521442633,5.145002477
1500,'1','Order','cols',203,0.55021362,4.739785895
1501,'1','Order','cols',203,0.556999505,6.307106441
1502,'1','Order','cols',203,0.568453994,5.701771845
1503,'1','Order','cols',203,0.611138046,7.921138447
1504,'1','Order','cols',203,0.552378348,5.794980244
1505,'1','Order','cols',289,0.586962184,6.066815487
1506,'1','Order','cols',289,0.595403102,5.720422096
1507,'1','Order','cols',289,0.540020365,6.202321026
1508,'1','Order','cols',289,0.604527275,6.232792905
1509,'1','Order','cols',289,0.587708108,6.498358557
1510,'1','Order','cols',289,0.562425159,5.618284472
1511,'1','Order','cols',289,0.567045853,6.168930615
1512,'1','Order','cols',289,0.557148913,5.984697774
1513,'1','Order','cols',289,0.553025406,5.605703242
1514,'1','Order','cols',289,0.585261352,7.061297162
1515,'1','Order','cols',410,0.571038496,5.888171213
1516,'1','Order','cols',410,0.59740193,7.16038051
1517,'1','Order','cols',410,0.552684981,5.468360202
1518,'1','Order','cols',410,0.542761562,5.224431686
1519,'1','Order','cols',410,0.571092529,6.46480619
1520,'1','Order','cols',410,0.550455056,5.47852244
1521,'1','Order','cols',410,0.577810475,5.6892598
1522,'1','Order','cols',410,0.515223223,4.291613206
1523,'1','Order','cols',410,0.57936461,5.005030307
1524,'1','Order','cols',410,0.585414671,6.131996164
1525,'1','Order','cols',583,0.552021167,5.586378983
1526,'1','Order','cols',583,0.517486002,5.136482399
1527,'1','Order','cols',583,0.563863803,5.810842379
1528,'1','Order','cols',583,0.568547593,5.601379325
1529,'1','Order','cols',583,0.470915371,3.616973451
1530,'1','Order','cols',583,0.584677502,6.826618258
1531,'1','Order','cols',583,0.45721095,3.70317626
1532,'1','Order','cols',583,0.509449884,5.03325286
1533,'1','Order','cols',583,0.601782824,5.773910544
1534,'1','Order','cols',583,0.593119845,6.762394211
1535,'1','Order','cols',829,0.55105072,5.205634424
1536,'1','Order','cols',829,0.516461124,4.919469723
1537,'1','Order','cols',829,0.605965865,7.615463112
1538,'1','Order','cols',829,0.587712151,6.719654409
1539,'1','Order','cols',829,0.553596918,5.374864779
1540,'1','Order','cols',829,0.575811902,6.260053212
1541,'1','Order','cols',829,0.568242592,6.414311428
1542,'1','Order','cols',829,0.593673083,6.551533009
1543,'1','Order','cols',829,0.549627018,6.028098257
1544,'1','Order','cols',829,0.531500293,4.741008771
1545,'1','Order','cols',1177,0.558939066,5.554620706
1546,'1','Order','cols',1177,0.55916488,5.381501325
1547,'1','Order','cols',1177,0.586962448,5.913889486
1548,'1','Order','cols',1177,0.571741946,5.237218487
1549,'1','Order','cols',1177,0.577079069,5.71098215
1550,'1','Order','cols',1177,0.596374075,5.650768682
1551,'1','Order','cols',1177,0.617175163,6.822355037
1552,'1','Order','cols',1177,0.569855276,5.828908191
1553,'1','Order','cols',1177,0.562117105,5.339906172
1554,'1','Order','cols',1177,0.579265548,6.055814327
1555,'1','Family','cols',49,0.392694886,6.078008845
1556,'1','Family','cols',49,0.394197212,5.87185669
1557,'1','Family','cols',49,0.418015174,5.891461039
1558,'1','Family','cols',49,0.396334743,6.207941566
1559,'1','Family','cols',49,0.362203008,5.653507647
1560,'1','Family','cols',49,0.391191272,5.692584522
1561,'1','Family','cols',49,0.420672527,6.117130055
1562,'1','Family','cols',49,0.349890968,5.379599522
1563,'1','Family','cols',49,0.388288573,5.44239338
1564,'1','Family','cols',49,0.351906596,6.645466335
1565,'1','Family','cols',71,0.389284058,5.511524103
1566,'1','Family','cols',71,0.413711076,5.04449694
1567,'1','Family','cols',71,0.352253939,4.267289542
1568,'1','Family','cols',71,0.390412395,4.863158593
1569,'1','Family','cols',71,0.371189418,5.112746728
1570,'1','Family','cols',71,0.435698004,5.666157834
1571,'1','Family','cols',71,0.375022422,4.919941497
1572,'1','Family','cols',71,0.365296441,4.529676062
1573,'1','Family','cols',71,0.367973277,4.480202006
1574,'1','Family','cols',71,0.344854658,5.060875322
1575,'1','Family','cols',100,0.417616517,5.672073912
1576,'1','Family','cols',100,0.394235945,4.67577525
1577,'1','Family','cols',100,0.373764024,5.002053021
1578,'1','Family','cols',100,0.395815443,5.333752847
1579,'1','Family','cols',100,0.386400278,4.597977189
1580,'1','Family','cols',100,0.401496769,5.227867382
1581,'1','Family','cols',100,0.41978065,5.805634328
1582,'1','Family','cols',100,0.423028638,5.935158633
1583,'1','Family','cols',100,0.460012604,5.610406192
1584,'1','Family','cols',100,0.371419798,5.071278878
1585,'1','Family','cols',143,0.395198357,5.850821405
1586,'1','Family','cols',143,0.39600192,5.110632032
1587,'1','Family','cols',143,0.404304936,5.776124252
1588,'1','Family','cols',143,0.503524436,7.648515135
1589,'1','Family','cols',143,0.355461007,4.075016848
1590,'1','Family','cols',143,0.415643374,5.580985631
1591,'1','Family','cols',143,0.435305184,5.830218539
1592,'1','Family','cols',143,0.371152496,4.610854863
1593,'1','Family','cols',143,0.405194361,5.516555524
1594,'1','Family','cols',143,0.378203368,4.898865977
1595,'1','Family','cols',203,0.379485272,5.166692274
1596,'1','Family','cols',203,0.416594501,5.431397143
1597,'1','Family','cols',203,0.43116985,7.114612002
1598,'1','Family','cols',203,0.439261845,6.902055837
1599,'1','Family','cols',203,0.370307258,5.566651733
1600,'1','Family','cols',203,0.40058294,6.03776828
1601,'1','Family','cols',203,0.337749051,4.453616098
1602,'1','Family','cols',203,0.408532307,6.102660145
1603,'1','Family','cols',203,0.351650521,4.43474611
1604,'1','Family','cols',203,0.378265969,5.005421138
1605,'1','Family','cols',289,0.434396466,6.024491102
1606,'1','Family','cols',289,0.431573629,6.293481691
1607,'1','Family','cols',289,0.426102112,6.191769583
1608,'1','Family','cols',289,0.486844275,7.223907212
1609,'1','Family','cols',289,0.408909262,5.204217333
1610,'1','Family','cols',289,0.355661344,4.812532281
1611,'1','Family','cols',289,0.447193704,7.519070085
1612,'1','Family','cols',289,0.402477633,5.861373869
1613,'1','Family','cols',289,0.443389453,6.620204754
1614,'1','Family','cols',289,0.442732674,5.416279392
1615,'1','Family','cols',410,0.388828774,4.958050405
1616,'1','Family','cols',410,0.418146617,6.506990878
1617,'1','Family','cols',410,0.392580583,5.237327307
1618,'1','Family','cols',410,0.383872997,4.770124719
1619,'1','Family','cols',410,0.397801308,5.348421862
1620,'1','Family','cols',410,0.413454603,5.543036937
1621,'1','Family','cols',410,0.391988809,5.289214267
1622,'1','Family','cols',410,0.43801505,6.302608305
1623,'1','Family','cols',410,0.409363248,5.953551355
1624,'1','Family','cols',410,0.403361746,5.192739594
1625,'1','Family','cols',583,0.444843823,7.47282308
1626,'1','Family','cols',583,0.406171975,5.813638388
1627,'1','Family','cols',583,0.354902104,4.34184536
1628,'1','Family','cols',583,0.398189382,5.469708436
1629,'1','Family','cols',583,0.350093681,5.018935809
1630,'1','Family','cols',583,0.400971646,5.557781893
1631,'1','Family','cols',583,0.383588717,5.614248218
1632,'1','Family','cols',583,0.383825962,5.22085223
1633,'1','Family','cols',583,0.395054827,5.754136513
1634,'1','Family','cols',583,0.384981766,5.621351685
1635,'1','Family','cols',829,0.424445916,5.973145189
1636,'1','Family','cols',829,0.321389186,3.143998202
1637,'1','Family','cols',829,0.419561012,6.002416855
1638,'1','Family','cols',829,0.362732519,5.346032156
1639,'1','Family','cols',829,0.412942085,5.877905082
1640,'1','Family','cols',829,0.418360537,6.249087438
1641,'1','Family','cols',829,0.410281153,6.207062016
1642,'1','Family','cols',829,0.435193587,6.586183684
1643,'1','Family','cols',829,0.369355592,4.158807819
1644,'1','Family','cols',829,0.456701692,6.482388208
1645,'1','Family','cols',1177,0.427547765,5.885463279
1646,'1','Family','cols',1177,0.372993442,4.739636899
1647,'1','Family','cols',1177,0.381094429,5.188662609
1648,'1','Family','cols',1177,0.405554186,5.592554927
1649,'1','Family','cols',1177,0.406898947,5.481600369
1650,'1','Family','cols',1177,0.39612101,5.241461965
1651,'1','Family','cols',1177,0.384183225,5.065954963
1652,'1','Family','cols',1177,0.400091431,5.039615871
1653,'1','Family','cols',1177,0.421654118,6.417041024
1654,'1','Family','cols',1177,0.400872357,5.670833884
1655,'1','Genus','cols',49,0.205246249,5.852247612
1656,'1','Genus','cols',49,0.206372332,5.457211868
1657,'1','Genus','cols',49,0.276572138,6.40768525
1658,'1','Genus','cols',49,0.172318776,4.510990671
1659,'1','Genus','cols',49,0.199363601,4.940184337
1660,'1','Genus','cols',49,0.25958941,7.09788692
1661,'1','Genus','cols',49,0.183936562,4.637350708
1662,'1','Genus','cols',49,0.225791541,7.179999722
1663,'1','Genus','cols',49,0.228235534,6.724476865
1664,'1','Genus','cols',49,0.21259009,5.893653391
1665,'1','Genus','cols',71,0.221886297,4.951450641
1666,'1','Genus','cols',71,0.215602729,5.562137792
1667,'1','Genus','cols',71,0.207644263,4.07347827
1668,'1','Genus','cols',71,0.231748542,4.977030073
1669,'1','Genus','cols',71,0.21970291,4.895397325
1670,'1','Genus','cols',71,0.210231207,3.520539738
1671,'1','Genus','cols',71,0.20565601,4.171449765
1672,'1','Genus','cols',71,0.207403701,5.53889172
1673,'1','Genus','cols',71,0.253503892,5.465144618
1674,'1','Genus','cols',71,0.244707445,4.94641162
1675,'1','Genus','cols',100,0.193158627,3.71259858
1676,'1','Genus','cols',100,0.18481522,3.245799206
1677,'1','Genus','cols',100,0.205444418,3.694130799
1678,'1','Genus','cols',100,0.219090254,4.251732878
1679,'1','Genus','cols',100,0.217881421,4.328622728
1680,'1','Genus','cols',100,0.233102485,5.309366645
1681,'1','Genus','cols',100,0.207755782,4.752661996
1682,'1','Genus','cols',100,0.170904544,3.682541781
1683,'1','Genus','cols',100,0.183434899,4.430781027
1684,'1','Genus','cols',100,0.209458417,4.627998786
1685,'1','Genus','cols',143,0.24479151,5.381321345
1686,'1','Genus','cols',143,0.219351578,5.36362824
1687,'1','Genus','cols',143,0.202975085,4.766962236
1688,'1','Genus','cols',143,0.18909656,4.879043183
1689,'1','Genus','cols',143,0.204293761,4.206044119
1690,'1','Genus','cols',143,0.227282127,5.127629667
1691,'1','Genus','cols',143,0.209426773,4.150508126
1692,'1','Genus','cols',143,0.223061371,5.297319269
1693,'1','Genus','cols',143,0.272638769,8.346664838
1694,'1','Genus','cols',143,0.179707611,4.401374345
1695,'1','Genus','cols',203,0.165489278,2.51449282
1696,'1','Genus','cols',203,0.262765867,6.802241029
1697,'1','Genus','cols',203,0.206956127,4.993471075
1698,'1','Genus','cols',203,0.212501316,4.378223525
1699,'1','Genus','cols',203,0.198206092,6.084389637
1700,'1','Genus','cols',203,0.209991791,4.291965981
1701,'1','Genus','cols',203,0.186949986,4.560658404
1702,'1','Genus','cols',203,0.239458319,5.953866427
1703,'1','Genus','cols',203,0.219287918,4.564940465
1704,'1','Genus','cols',203,0.225573423,5.148006351
1705,'1','Genus','cols',289,0.233216238,5.373137702
1706,'1','Genus','cols',289,0.245210725,7.034242979
1707,'1','Genus','cols',289,0.244348688,6.767319744
1708,'1','Genus','cols',289,0.198342493,4.307376685
1709,'1','Genus','cols',289,0.189039395,3.857002822
1710,'1','Genus','cols',289,0.204536353,4.434957347
1711,'1','Genus','cols',289,0.201581075,4.639179713
1712,'1','Genus','cols',289,0.237261679,6.241134372
1713,'1','Genus','cols',289,0.223540687,5.088444809
1714,'1','Genus','cols',289,0.223302077,5.526894239
1715,'1','Genus','cols',410,0.249583984,6.019199605
1716,'1','Genus','cols',410,0.251856554,5.509402365
1717,'1','Genus','cols',410,0.221350223,5.166378957
1718,'1','Genus','cols',410,0.224904041,5.263061146
1719,'1','Genus','cols',410,0.279033116,7.201681001
1720,'1','Genus','cols',410,0.257223601,6.774829219
1721,'1','Genus','cols',410,0.208294459,4.322966573
1722,'1','Genus','cols',410,0.23490872,6.451872361
1723,'1','Genus','cols',410,0.190268704,3.166240581
1724,'1','Genus','cols',410,0.22467792,5.101252148
1725,'1','Genus','cols',583,0.221685251,5.450850544
1726,'1','Genus','cols',583,0.198676295,4.05589619
1727,'1','Genus','cols',583,0.171868731,3.263878846
1728,'1','Genus','cols',583,0.204295182,4.220782615
1729,'1','Genus','cols',583,0.217602727,4.602307558
1730,'1','Genus','cols',583,0.22495359,5.499298374
1731,'1','Genus','cols',583,0.218400211,5.729100831
1732,'1','Genus','cols',583,0.193497138,4.803079933
1733,'1','Genus','cols',583,0.23044262,6.072842219
1734,'1','Genus','cols',583,0.218009691,4.792452054
1735,'1','Genus','cols',829,0.235875747,5.728443921
1736,'1','Genus','cols',829,0.223412818,5.267318424
1737,'1','Genus','cols',829,0.239484254,5.730546024
1738,'1','Genus','cols',829,0.255509367,6.626883066
1739,'1','Genus','cols',829,0.241535731,6.395619788
1740,'1','Genus','cols',829,0.232057491,5.657561246
1741,'1','Genus','cols',829,0.248182375,6.849653855
1742,'1','Genus','cols',829,0.220005914,4.990557424
1743,'1','Genus','cols',829,0.241040448,6.679044917
1744,'1','Genus','cols',829,0.206346686,5.171276406
1745,'1','Genus','cols',1177,0.221435952,4.849525337
1746,'1','Genus','cols',1177,0.219084981,5.886900478
1747,'1','Genus','cols',1177,0.168173915,2.646331238
1748,'1','Genus','cols',1177,0.185135786,3.515712398
1749,'1','Genus','cols',1177,0.213469403,4.574073424
1750,'1','Genus','cols',1177,0.241267487,5.873578095
1751,'1','Genus','cols',1177,0.193580579,4.457204725
1752,'1','Genus','cols',1177,0.189931605,3.425296591
1753,'1','Genus','cols',1177,0.22521088,5.640849881
1754,'1','Genus','cols',1177,0.194834943,3.57606712
1755,'1','Phylum','cols',49,0.845205818,7.078421644
1756,'1','Phylum','cols',49,0.80393697,6.577035161
1757,'1','Phylum','cols',49,0.832408239,6.303594744
1758,'1','Phylum','cols',49,0.826084969,6.415141991
1759,'1','Phylum','cols',49,0.809069038,6.889863212
1760,'1','Phylum','cols',49,0.797458885,6.127251658
1761,'1','Phylum','cols',49,0.81092824,7.364718151
1762,'1','Phylum','cols',49,0.809392224,6.172726978
1763,'1','Phylum','cols',49,0.833259088,6.166801845
1764,'1','Phylum','cols',49,0.791702208,6.047004267
1765,'1','Phylum','cols',71,0.843129273,5.784157133
1766,'1','Phylum','cols',71,0.86199247,6.336732365
1767,'1','Phylum','cols',71,0.801989651,5.117225218
1768,'1','Phylum','cols',71,0.823400558,6.237696296
1769,'1','Phylum','cols',71,0.830231916,6.325636116
1770,'1','Phylum','cols',71,0.836105718,5.691756209
1771,'1','Phylum','cols',71,0.805277125,5.986241592
1772,'1','Phylum','cols',71,0.855882854,5.567879006
1773,'1','Phylum','cols',71,0.826545519,5.603631304
1774,'1','Phylum','cols',71,0.799797655,5.280979339
1775,'1','Phylum','cols',100,0.787543969,4.945207134
1776,'1','Phylum','cols',100,0.828524164,5.391576365
1777,'1','Phylum','cols',100,0.820176502,6.630703528
1778,'1','Phylum','cols',100,0.807277655,5.82640916
1779,'1','Phylum','cols',100,0.844115851,6.39967595
1780,'1','Phylum','cols',100,0.829162137,5.894335524
1781,'1','Phylum','cols',100,0.801251125,5.715353887
1782,'1','Phylum','cols',100,0.857762668,6.497394461
1783,'1','Phylum','cols',100,0.842340187,6.107592141
1784,'1','Phylum','cols',100,0.830904123,6.283608814
1785,'1','Phylum','cols',143,0.78126578,5.071338062
1786,'1','Phylum','cols',143,0.819404547,7.743213063
1787,'1','Phylum','cols',143,0.807373163,6.049572032
1788,'1','Phylum','cols',143,0.783135214,5.916908469
1789,'1','Phylum','cols',143,0.823322227,5.906101135
1790,'1','Phylum','cols',143,0.79362415,5.817093745
1791,'1','Phylum','cols',143,0.82859606,5.967757253
1792,'1','Phylum','cols',143,0.851776872,6.929172561
1793,'1','Phylum','cols',143,0.84245022,7.547905469
1794,'1','Phylum','cols',143,0.849547372,6.06346462
1795,'1','Phylum','cols',203,0.874372349,6.346466454
1796,'1','Phylum','cols',203,0.820898273,7.286147785
1797,'1','Phylum','cols',203,0.830899818,6.9019872
1798,'1','Phylum','cols',203,0.84148129,6.452879925
1799,'1','Phylum','cols',203,0.814300803,5.081625998
1800,'1','Phylum','cols',203,0.805519014,6.852969802
1801,'1','Phylum','cols',203,0.793221791,6.455485766
1802,'1','Phylum','cols',203,0.838949017,6.627060371
1803,'1','Phylum','cols',203,0.807160103,5.884581511
1804,'1','Phylum','cols',203,0.79584561,5.755823861
1805,'1','Phylum','cols',289,0.819272272,5.437479828
1806,'1','Phylum','cols',289,0.832362797,6.778938454
1807,'1','Phylum','cols',289,0.82590954,6.24737027
1808,'1','Phylum','cols',289,0.798246732,5.707912837
1809,'1','Phylum','cols',289,0.829422462,5.984297922
1810,'1','Phylum','cols',289,0.837441803,6.892037839
1811,'1','Phylum','cols',289,0.839537537,7.136347503
1812,'1','Phylum','cols',289,0.803829204,7.315972423
1813,'1','Phylum','cols',289,0.834103308,6.227007118
1814,'1','Phylum','cols',289,0.820735348,6.514036687
1815,'1','Phylum','cols',410,0.87554356,6.282984747
1816,'1','Phylum','cols',410,0.835539114,6.527059873
1817,'1','Phylum','cols',410,0.79542394,5.233997252
1818,'1','Phylum','cols',410,0.781138505,5.868124727
1819,'1','Phylum','cols',410,0.834561297,6.643756514
1820,'1','Phylum','cols',410,0.837932684,5.936436043
1821,'1','Phylum','cols',410,0.857254505,6.560874131
1822,'1','Phylum','cols',410,0.846037852,7.108184827
1823,'1','Phylum','cols',410,0.833875104,6.014065607
1824,'1','Phylum','cols',410,0.816925021,6.44575213
1825,'1','Phylum','cols',583,0.832969507,5.905587915
1826,'1','Phylum','cols',583,0.839355757,6.632861594
1827,'1','Phylum','cols',583,0.824734154,6.078487046
1828,'1','Phylum','cols',583,0.816412456,6.270462237
1829,'1','Phylum','cols',583,0.868606532,6.519308216
1830,'1','Phylum','cols',583,0.83617319,5.993501227
1831,'1','Phylum','cols',583,0.840010378,6.165465183
1832,'1','Phylum','cols',583,0.849387969,6.079034344
1833,'1','Phylum','cols',583,0.826014845,6.196885203
1834,'1','Phylum','cols',583,0.838444615,6.992197016
1835,'1','Phylum','cols',829,0.855736371,7.080031785
1836,'1','Phylum','cols',829,0.823071351,6.350999517
1837,'1','Phylum','cols',829,0.815828552,5.758468103
1838,'1','Phylum','cols',829,0.79862294,6.17016278
1839,'1','Phylum','cols',829,0.839585803,6.535610129
1840,'1','Phylum','cols',829,0.810325068,5.66238834
1841,'1','Phylum','cols',829,0.809698649,5.63857763
1842,'1','Phylum','cols',829,0.819732247,6.030418858
1843,'1','Phylum','cols',829,0.829680608,5.946061717
1844,'1','Phylum','cols',829,0.797813906,6.465253692
1845,'1','Phylum','cols',1177,0.855725692,6.794112734
1846,'1','Phylum','cols',1177,0.805436156,5.822796588
1847,'1','Phylum','cols',1177,0.82970753,6.205404967
1848,'1','Phylum','cols',1177,0.828234881,6.555378574
1849,'1','Phylum','cols',1177,0.841083644,6.408891074
1850,'1','Phylum','cols',1177,0.776039969,4.866447373
1851,'1','Phylum','cols',1177,0.810156096,6.861341075
1852,'1','Phylum','cols',1177,0.830143736,6.060010028
1853,'1','Phylum','cols',1177,0.806043772,5.847541745
1854,'1','Phylum','cols',1177,0.827096194,6.387175876
1855,'1','Class','cols',49,0.691865659,6.27901273
1856,'1','Class','cols',49,0.681194564,6.889034101
1857,'1','Class','cols',49,0.702424586,6.962526357
1858,'1','Class','cols',49,0.703051162,6.490555464
1859,'1','Class','cols',49,0.665926215,6.896461106
1860,'1','Class','cols',49,0.701755343,5.75915133
1861,'1','Class','cols',49,0.69670653,7.123594283
1862,'1','Class','cols',49,0.691628547,6.223326578
1863,'1','Class','cols',49,0.66592916,5.656723418
1864,'1','Class','cols',49,0.701755476,6.85022078
1865,'1','Class','cols',71,0.692000427,5.735580344
1866,'1','Class','cols',71,0.693319403,5.397239577
1867,'1','Class','cols',71,0.677005827,5.761536012
1868,'1','Class','cols',71,0.695599509,5.515431145
1869,'1','Class','cols',71,0.678666128,5.974112101
1870,'1','Class','cols',71,0.65743363,5.651117153
1871,'1','Class','cols',71,0.681047745,4.771184306
